,법정동시군구코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,보증금액,월세금액,층,건축년도,계약기간,계약구분,갱신요구권사용,종전계약보증금,종전계약월세,단지일련번호,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd
13778,11650,서초동,서초자연인아파트(102동),1344-23,35.0,2022,12,22,5000,85,2,2013,23.02~25.01,갱신,None,5000,80,11650-3886,서운로9길 18,0,00018,00000,4163381,1,11650
13779,11650,방배동,방배2차현대홈타운,2001,84.94,2022,12,24,80000,91,13,2001,23.02~25.02,갱신,None,80000,70,11650-380,서초대로1길 34,0,00034,00000,4163389,1,11650
13780,11650,서초동,디아레나서초,1588-5,27.92,2022,12,17,45000,0,12,2020,None,신규,None,,,11650-4779,효령로53길 24,0,00024,00000,4163646,0,11650
13781,11650,서초동,urbanplace,1337-3,20.998,2022,12,24,17000,0,3,2014,23.02~25.01,신규,None,,,11650-4072,효령로77길 30,0,00030,00000,4163659,1,11650
13782,11650,반포동,반포써밋,1342,59.9207,2022,12,15,71400,59,3,2018,23.02~25.02,None,None,,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
13783,11650,서초동,롯데캐슬쥬피터,1359-50,162.41,2022,12,14,20000,350,1,2003,23.02~25.02,신규,None,,,11650-620,서운로6길 15-20,0,00015,00020,4163380,1,11650
13784,11650,방배동,성지라빌레뜨(845-1),845-1,216.36,2022,12,5,0,900,4,2004,23.01~24.01,갱신,None,,800,11650-648,동광로30길 23,0,00023,00000,4163124,1,11650
13785,11650,서초동,풍림아이원(102동),1607-15,119.56,2022,12,1,74000,0,6,2004,23.01~25.01,신규,None,,,11650-3031,효령로67길 14,0,00014,00000,4163653,0,11650
13786,11650,서초동,대림서초리시온,1671-5,33.54,2022,12,27,1000,90,11,2003,None,갱신,None,1000,97,11650-605,서초중앙로22길 25,0,00025,00000,4163707,1,11650
13787,11650,방배동,방배1차현대홈타운,1344,84.96,2022,12,19,50000,200,20,1999,None,갱신,None,21000,180,11650-290,서초대로1길 30,0,00030,00000,4163389,1,11650
13788,11650,잠원동,신반포19,61-2,109.06,2022,12,10,35000,130,1,1982,23.01~25.01,신규,None,,,11650-116,잠원로8길 20,0,00020,00000,4163529,1,11650
13789,11650,방배동,방배아트자이,3278,84.9383,2022,12,12,77000,0,3,2018,22.12~24.12,갱신,사용,73500,,11650-4706,명달로9길 57,0,00057,00000,4163195,0,11650
13790,11650,서초동,서초트라팰리스,1344-13,81.76,2022,12,17,81000,0,7,2005,23.05~25.05,신규,None,,,11650-3238,효령로72길 57,0,00057,00000,4163657,1,11650
13791,11650,반포동,반포미도,60-4,84.96,2022,12,16,700,300,13,1987,22.12~23.12,신규,None,,,11650-172,서초중앙로29길 28,0,00028,00000,4163713,1,11650
13792,11650,서초동,삼풍아파트,1685,79.47,2022,12,14,30000,150,3,1988,23.03~25.03,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
13793,11650,반포동,반포자이,20-43,84.943,2022,12,15,22000,300,23,2009,23.02~24.02,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
13794,11650,잠원동,롯데캐슬갤럭시,50,106.15,2022,12,12,100000,0,14,2002,23.03~25.03,신규,None,,,11650-155,잠원로14길 3,0,00003,00000,4163526,1,11650
13795,11650,우면동,서초호반써밋,753,118.0151,2022,12,6,105000,0,7,2013,23.03~25.03,신규,None,,,11650-3963,양재대로2길 109,0,00109,00000,4163748,1,11650
13796,11650,반포동,반포푸르지오,10,84.82,2022,12,13,70000,150,4,2000,23.02~25.02,갱신,사용,70000,150,11650-176,신반포로15길 4,0,00004,00000,4163450,1,11650
13797,11650,반포동,반포자이,20-43,84.943,2022,12,28,155000,0,14,2009,23.04~25.04,갱신,None,175000,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
13798,11650,반포동,아크로리버파크,2-12,84.97,2022,12,22,50000,360,8,2016,23.02~25.02,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
13799,11650,반포동,한신상가,885,106.61,2022,12,31,13000,100,2,1974,23.02~24.02,신규,None,,,11650-231,신반포로 27-6,0,00027,00006,3121017,2,11650
13800,11650,우면동,서초힐스,773,74.97,2022,12,31,59000,0,25,2012,23.03~25.03,신규,None,,,11650-3821,양재대로2길 90,0,00090,00000,4163748,1,11650
13801,11650,서초동,래미안서초에스티지S,1754,111.01,2022,12,9,133500,164,3,2018,23.03~25.03,갱신,None,133500,130,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
13802,11650,서초동,아크로비스타,1685-3,220.55,2022,12,9,265000,0,14,2004,23.03~25.03,None,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
13803,11650,서초동,아크로비스타,1685-3,205.07,2022,12,27,210000,0,17,2004,23.03~25.03,신규,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
13804,11650,서초동,진흥아파트,1315,131.07,2022,12,17,85000,0,8,1979,23.02~25.02,갱신,None,73500,,11650-66,서초대로 385,0,00385,00000,2121002,2,11650
13805,11650,내곡동,서초더샵포레,411,101.78,2022,12,20,90000,0,15,2014,23.03~25.03,갱신,None,110000,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
13806,11650,서초동,래미안 리더스원,1755,84.94,2022,12,21,130000,0,2,2020,23.02~25.02,신규,None,,,11650-4887,서운로 62,None,00062,00000,3121016,0,11650
13807,11650,방배동,방배1차현대홈타운,1344,84.96,2022,12,30,90000,0,13,1999,23.02~25.02,신규,None,,,11650-290,서초대로1길 30,0,00030,00000,4163389,1,11650
13808,11650,방배동,방배아크로타워,923-6,52.18,2022,12,25,45000,0,9,2007,23.03~25.03,신규,None,,,11650-3358,방배로13길 18,0,00018,00000,4163251,1,11650
13809,11650,서초동,래미안 리더스원,1755,114.94,2022,12,27,100000,300,20,2020,None,None,None,,,11650-4887,서운로 62,None,00062,00000,3121016,0,11650
13810,11650,반포동,아크로리버파크,2-12,84.97,2022,12,23,10000,650,4,2016,23.03~25.03,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
13811,11650,내곡동,서초포레스타2단지,384,49.33,2022,12,27,5929,30,9,2015,None,None,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
13812,11650,우면동,서초네이처힐6단지,737,49.9,2022,12,28,7638,16,10,2013,None,신규,None,,,11650-3874,태봉로2길 30,0,00030,00000,4163582,1,11650
13813,11650,잠원동,한신로얄,63-34,84.56,2022,12,17,50000,80,7,1992,23.03~25.03,신규,None,,,11650-147,신반포로33길 64,0,00064,00000,4163453,1,11650
13814,11650,방배동,방배마에스트로,866-10,25.48,2022,12,12,38500,0,18,2019,23.03~25.03,신규,None,,,11650-4693,서초대로 13,0,00013,00000,2121002,1,11650
13815,11650,서초동,서초현대,1648-2,59.4,2022,12,6,63500,0,7,1999,23.03~25.03,신규,None,,,11650-46,사임당로19길 10,0,00010,00000,4163315,1,11650
13816,11650,반포동,반포리체,30-26,106.148,2022,12,16,10000,330,11,2010,23.02~25.02,신규,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
13817,11650,내곡동,서초포레스타2단지,384,39.43,2022,12,27,1415,31,18,2015,None,None,None,,,11650-4156,헌릉로8길 45,0,00045,00000,4163749,2,11650
13818,11650,우면동,서초네이처힐3단지,717,59.99,2022,12,27,4935,34,8,2013,None,None,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
13819,11650,반포동,반포자이,20-43,194.515,2022,12,6,120000,540,12,2009,23.03~25.03,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
13820,11650,서초동,강남태영데시앙루브,1303-35,83.54,2022,12,2,7000,370,14,2005,23.01~25.01,신규,None,,,11650-3217,강남대로 455,0,00455,00000,2102001,4,11650
13821,11650,잠원동,한신로얄,63-34,81.23,2022,12,17,10000,190,11,1992,23.02~25.02,None,None,,,11650-147,신반포로33길 64,0,00064,00000,4163453,1,11650
13822,11650,잠원동,신반포2,73,93.71,2022,12,23,65000,0,3,1978,23.02~25.02,신규,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
13823,11650,방배동,방배대우디오빌,866-20,29.6,2022,12,26,1000,83,5,2005,23.02~25.02,신규,None,,,11650-3191,서초대로 17,0,00017,00000,2121002,1,11650
13824,11650,우면동,서초네이처힐4단지,720,49.91,2022,12,26,7623,12,5,2011,None,신규,None,,,11650-3704,태봉로2길 65,0,00065,00000,4163582,1,11650
13825,11650,반포동,반포써밋,1342,59.9207,2022,12,3,60000,150,10,2018,23.03~25.03,갱신,사용,20000,360,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
13826,11650,반포동,반포써밋,1342,59.9207,2022,12,3,60000,150,10,2018,23.03~25.03,갱신,사용,20000,360,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
13827,11650,서초동,아크로비스타,1685-3,152.33,2022,12,21,140000,0,8,2004,23.03~25.03,갱신,None,130000,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
13828,11650,잠원동,반포르엘,163,121.6097,2022,12,16,120000,300,22,2022,23.02~25.02,신규,None,,,11650-5015,신반포로23길 23,0,00023,00000,4163452,1,11650
13829,11650,서초동,삼풍아파트,1685,130.23,2022,12,8,50000,240,3,1988,23.02~25.02,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
13830,11650,방배동,래미안방배아트힐(1008-2),1008-2,127.61,2022,12,30,40000,285,22,2004,23.03~25.03,신규,None,,,11650-658,남부순환로 2311-12,0,02311,00012,2000003,1,11650
13831,11650,잠원동,잠원현대훼밀리,59-3,59.56,2022,12,29,50000,0,2,1997,23.01~25.01,신규,None,,,11650-138,신반포로 261,0,00261,00000,3121017,1,11650
13832,11650,양재동,우성,154-2,84.58,2022,12,6,60000,50,8,1991,23.02~25.02,신규,None,,,11650-440,바우뫼로 91,0,00091,00000,3121009,1,11650
13833,11650,신원동,힐스테이트서초젠트리스,557,84.95,2022,12,31,30000,190,7,2014,23.03~25.03,신규,None,,,11650-4103,헌릉로8길 10-12,0,00010,00012,4163749,1,11650
13834,11650,서초동,서초교대e편한세상,1686-9,131.16,2022,12,8,183000,0,20,2010,23.03~25.03,신규,None,,,11650-3579,서초중앙로24길 33,0,00033,00000,4163710,1,11650
13835,11650,잠원동,현대,53,84.87,2022,12,7,10000,230,8,1993,23.01~25.01,갱신,None,10000,169,11650-152,잠원로12길 4,0,00004,00000,4163525,1,11650
13836,11650,반포동,반포써밋,1342,59.9207,2022,12,3,60000,150,10,2018,None,None,None,,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
13837,11650,잠원동,동아,157,84.91,2022,12,26,2000,400,16,2002,23.03~23.07,신규,None,,,11650-102,신반포로33길 15,0,00015,00000,4163453,1,11650
13838,11650,잠원동,한강,49-8,76.68,2022,12,1,60000,40,8,1989,22.12~25.02,신규,None,,,11650-144,잠원로 213-10,0,00213,00010,3121019,1,11650
13839,11650,잠원동,킴스빌리지,71-12,30.18,2022,12,29,25000,20,14,1996,23.02~24.08,신규,None,,,11650-142,잠원로3길 6,0,00006,00000,4163527,1,11650
13840,11650,서초동,아크로비스타,1685-3,177.15,2022,12,4,200000,0,9,2004,23.02~25.02,신규,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
13841,11650,잠원동,반포르엘2차,164,54.9891,2022,12,28,50000,200,7,2022,23.02~25.02,신규,None,,,11650-5036,신반포로23길 33,0,00033,00000,4163452,1,11650
13842,11650,반포동,반포자이,20-43,216.49,2022,12,26,150000,350,28,2009,23.03~25.03,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
13843,11650,서초동,유원서초,1687,84.87,2022,12,8,75000,0,12,1993,23.02~25.02,신규,None,,,11650-62,서초중앙로24길 43,0,00043,00000,4163710,1,11650
13844,11650,잠원동,반포르엘2차,164,59.89,2022,12,19,45000,190,8,2022,23.02~25.02,신규,None,,,11650-5036,신반포로23길 33,0,00033,00000,4163452,1,11650
13845,11650,방배동,현대멤피스,772-13,159.47,2022,12,10,100000,130,11,2001,None,신규,None,,,11650-373,방배로 239,0,00239,00000,3121010,1,11650
13846,11650,서초동,래미안서초에스티지,1332-13,101.55,2022,12,27,136500,60,30,2016,23.01~23.07,갱신,None,136500,,11650-4470,서운로 107,0,00107,00000,3121016,0,11650
13847,11650,잠원동,신반포2,73,79.42,2022,12,30,37000,0,8,1978,23.02~25.02,신규,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
13848,11650,서초동,한라비발디스튜디오193,1363-25,19.99,2022,12,14,1000,95,7,2013,23.02~24.02,신규,None,,,11650-3926,강남대로39길 15-10,0,00015,00010,4163018,1,11650
13849,11650,반포동,반포자이,20-43,84.943,2022,12,20,148000,0,4,2009,23.02~25.02,신규,None,,,11650-3500,신반포로 270,0,00270,00000,3121017,2,11650
13850,11650,서초동,진흥아파트,1315,131.07,2022,12,3,40000,175,2,1979,23.02~25.02,신규,None,,,11650-66,서초대로 385,0,00385,00000,2121002,2,11650
13851,11650,우면동,대림,57,130.89,2022,12,12,105000,0,14,1995,23.02~25.02,신규,None,,,11650-479,바우뫼로7길 51,0,00051,00000,4163219,1,11650
13852,11650,서초동,삼풍아파트,1685,79.47,2022,12,10,60000,150,3,1988,23.02~25.02,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
13853,11650,잠원동,아크로리버뷰신반포,159,78.48,2022,12,24,140000,0,3,2018,23.02~25.02,갱신,None,170000,,11650-4676,잠원로 117,0,00117,00000,3121019,0,11650
13854,11650,우면동,서초네이처힐6단지,737,84.77,2022,12,17,75000,0,9,2013,23.02~25.02,갱신,사용,92000,,11650-3874,태봉로2길 30,0,00030,00000,4163582,1,11650
13855,11650,서초동,서초동아타워,1321-6,136.04,2022,12,21,78500,15,14,1996,23.02~25.02,갱신,None,75500,15,11650-35,서운로 138,0,00138,00000,3121016,1,11650
13856,11650,잠원동,반포르엘2차,164,54.99,2022,12,24,20000,300,25,2022,23.02~23.10,신규,None,,,11650-5036,신반포로23길 33,0,00033,00000,4163452,1,11650
13857,11650,내곡동,서초더샵포레,411,84.81,2022,12,15,10000,280,14,2014,23.02~25.02,신규,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
13858,11650,잠원동,신반포2,73,68.91,2022,12,13,2000,140,5,1978,23.02~25.02,신규,None,,,11650-117,신반포로23길 41,0,00041,00000,4163452,1,11650
13859,11650,반포동,반포미도2차아파트,60-5,59.07,2022,12,31,23000,90,7,1989,23.02~25.02,신규,None,,,11650-173,사평대로 240,0,00240,00000,2121001,2,11650
13860,11650,반포동,아크로리버파크,2-12,178.94,2022,12,7,400000,0,22,2016,23.02~25.02,신규,None,,,11650-4440,신반포로15길 19,0,00019,00000,4163450,0,11650
13861,11650,서초동,아크로비스타,1685-3,149.08,2022,12,10,20000,600,10,2004,23.02~25.02,신규,None,,,11650-724,서초중앙로 188,0,00188,00000,3121024,3,11650
13862,11650,방배동,자현유하우스,940-4,43.87,2022,12,29,30000,100,6,2018,23.01~25.01,신규,None,,,11650-4682,서초대로16길 9,0,00009,00000,4163386,1,11650
13863,11650,서초동,서초롯데캐슬프레지던트,1681-8,84.97,2022,12,24,20000,350,29,2014,23.02~25.02,신규,None,,,11650-4129,서초중앙로24길 57,0,00057,00000,4163710,1,11650
13864,11650,서초동,래미안서초에스티지S,1754,84.17,2022,12,3,10000,530,6,2018,23.02~25.02,신규,None,,,11650-4622,서운로 104,0,00104,00000,3121016,1,11650
13865,11650,서초동,삼풍아파트,1685,163.81,2022,12,14,160000,0,15,1988,23.02~25.02,신규,None,,,11650-28,서초중앙로 200,0,00200,00000,3121024,3,11650
13866,11650,반포동,디에이치반포라클라스,1343,84.9858,2022,12,29,85000,300,33,2021,23.02~25.02,신규,None,,,11650-4959,서초중앙로 206,None,00206,00000,3121024,0,11650
13867,11650,방배동,래미안방배에버뉴,775-1,181.481,2022,12,27,120000,0,7,1977,23.02~25.02,갱신,None,115500,,11650-3181,동광로19길 51,0,00051,00000,4163118,1,11650
13868,11650,반포동,반포리체,30-26,84.972,2022,12,7,120000,0,10,2010,23.02~25.02,신규,None,,,11650-3617,고무래로 35,0,00035,00000,3121001,1,11650
13869,11650,서초동,롯데캐슬클래식,1312-3,84.98,2022,12,10,90000,0,15,2006,23.02~25.02,갱신,None,50000,100,11650-3300,서운로 197,None,00197,00000,3121016,0,11650
13870,11650,우면동,서초네이처힐3단지,717,114.79,2022,12,17,50000,200,11,2013,23.02~25.02,신규,None,,,11650-3864,태봉로2길 60,0,00060,00000,4163582,1,11650
13871,11650,우면동,대림,57,130.89,2022,12,17,100000,0,10,1995,23.02~25.02,신규,None,,,11650-479,바우뫼로7길 51,0,00051,00000,4163219,1,11650
13872,11650,방배동,방배아트자이,3278,59.9775,2022,12,13,70932,0,15,2018,23.02~25.02,신규,None,,,11650-4706,명달로9길 57,0,00057,00000,4163195,0,11650
13873,11650,잠원동,신반포자이,160,84.98,2022,12,28,134000,0,6,2018,23.02~25.02,신규,None,,,11650-4675,잠원로 60,0,00060,00000,3121019,1,11650
13874,11650,서초동,현대아파트,1346,84.79,2022,12,17,68000,0,7,1989,23.02~25.02,갱신,None,54500,,11650-85,효령로68길 13,None,00013,00000,4163654,0,11650
13875,11650,내곡동,서초더샵포레,411,84.41,2022,12,28,68000,0,9,2014,None,None,None,,,11650-4063,헌릉로8길 58,0,00058,00000,4163749,2,11650
13876,11650,서초동,래미안 리더스원,1755,84.93,2022,12,14,130000,0,14,2020,23.02~25.02,신규,None,,,11650-4887,서운로 62,None,00062,00000,3121016,0,11650
13877,11650,방배동,방배신삼호,725,105.04,2022,12,31,50000,50,6,1983,23.02~25.02,신규,None,,,11650-323,방배로 270,0,00270,00000,3121010,1,11650
13878,11650,서초동,현대아파트,1346,84.34,2022,12,25,50000,0,1,1989,23.02~27.02,신규,None,,,11650-85,효령로72길 14,0,00014,00000,4163657,1,11650
13879,11650,서초동,서초한빛삼성,1509-1,99.09,2022,12,14,60000,120,10,1999,23.02~25.02,신규,None,,,11650-42,서초대로40길 72,0,00072,00000,4163406,1,11650
13880,11650,서초동,서초한빛삼성,1509-1,99.09,2022,12,14,60000,120,10,1999,23.02~25.02,신규,None,,,11650-42,서초대로40길 72,0,00072,00000,4163406,1,11650
13881,11650,반포동,반포써밋,1342,133.0453,2022,12,27,180000,0,8,2018,23.03~25.03,갱신,None,140000,,11650-4703,고무래로 89,0,00089,00000,3121001,0,11650
